country,year,suicides_no,population,suicide_rate
Grenada,1994,4.0,87036.0,4.595799439312469
Grenada,1995,1.0,88433.0,1.1307995883889497
Grenada,1996,1.0,89772.0,1.11393307490086
Grenada,2003,4.0,92567.0,4.321194378126114
Grenada,2004,1.0,93202.0,1.0729383489624686
Grenada,2005,6.0,93685.0,6.404440412019
Grenada,2006,1.0,94126.0,1.0624057114931051
Grenada,2007,3.0,94418.0,3.1773602491050434
Grenada,2011,1.0,95102.0,1.051502597211415
Grenada,2012,2.0,95426.0,2.0958648586339153
Guadeloupe,1981,26.0,298204.0,8.718863596732438
Guadeloupe,2000,37.0,390842.0,9.46674103601967
Guadeloupe,2001,33.0,394479.0,8.36546432129467
Guadeloupe,2002,36.0,397673.0,9.0526638720758
Guadeloupe,2003,31.0,400641.0,7.737600495206431
Guadeloupe,2004,39.0,403614.0,9.662697527836002
Guadeloupe,2005,46.0,406751.0,11.30913015579556
Guadeloupe,2006,39.0,409899.0,9.514538947399238
Guadeloupe,2007,34.0,413323.0,8.226012101915451
Guadeloupe,2008,43.0,416751.0,10.317911654681092
Guadeloupe,2009,39.0,419759.0,9.29104557615203
Guadeloupe,2010,44.0,421990.0,10.426787364629494
Guadeloupe,2011,32.0,378522.0,8.453933985342992
Guadeloupe,2012,40.0,424173.0,9.43011459946767
Guadeloupe,2013,39.0,424123.0,9.19544566081066
Guadeloupe,2014,25.0,423906.0,5.8975338872297165
Guatemala,1979,89.0,5792441.0,1.5364852227238914
Guatemala,1980,87.0,5937404.0,1.4652868492694786
Guatemala,1981,38.0,6083688.0,0.6246211179797517
Guatemala,1984,40.0,6476000.0,0.6176652254478072
Guatemala,1986,203.0,6924188.0,2.931751708648003
Guatemala,1987,241.0,7108740.0,3.3901929174509124
Guatemala,1988,174.0,7300076.0,2.383536828931644
Guatemala,1989,152.0,7493108.0,2.0285307511916284
Guatemala,1990,158.0,7683992.0,2.056222859159666
Guatemala,1991,156.0,7880665.0,1.979528377364093
Guatemala,1992,173.0,8069672.0,2.14382938984385
Guatemala,1993,165.0,8254958.0,1.9987987825013767
Guatemala,1994,142.0,8443914.0,1.6816845837131926
Guatemala,1995,211.0,8641512.0,2.4417023317215785
Guatemala,1996,157.0,8832326.0,1.7775611996205756
Guatemala,1997,179.0,9044205.0,1.9791678760045797
Guatemala,1998,201.0,9273529.0,2.167459658561482
Guatemala,1999,234.0,9512666.0,2.459878229720249
Guatemala,2000,182.0,9755585.0,1.865598013855653
Guatemala,2001,202.0,10015097.0,2.0169550030319225
Guatemala,2002,258.0,10277166.0,2.510419701306761
Guatemala,2003,253.0,10542980.0,2.399701033294192
Guatemala,2004,250.0,10817808.0,2.3110042256250063
Guatemala,2005,238.0,11104906.0,2.1431968897350413
Guatemala,2006,298.0,11397134.0,2.6146924305707033
Guatemala,2007,327.0,11708397.0,2.792867375440037
Guatemala,2008,492.0,12032885.0,4.088794998040786
Guatemala,2009,511.0,12359945.0,4.1343226041863455
Guatemala,2010,352.0,12682151.0,2.77555439924978
Guatemala,2011,359.0,13017342.0,2.7578594769961486
Guatemala,2012,420.0,13335425.0,3.1495059212586023
Guatemala,2013,455.0,13641878.0,3.335317908575344
Guatemala,2014,512.0,13947190.0,3.6709903571973994
Guatemala,2015,494.0,14258397.0,3.4646250907447733
Guyana,1984,12.0,803000.0,1.4943960149439601
Guyana,1988,56.0,654894.0,8.551002146912325
Guyana,1989,94.0,654104.0,14.370803419639689
Guyana,1990,89.0,653426.0,13.620517089922961
Guyana,1991,105.0,654620.0,16.03983990712169
Guyana,1992,78.0,656713.0,11.877334543400238
Guyana,1993,72.0,658831.0,10.928447507782725
Guyana,1994,86.0,660582.0,13.018822795655952
Guyana,1995,99.0,661682.0,14.961869901251658
Guyana,1996,60.0,659048.0,9.104040980323132
Guyana,1997,40.0,657584.0,6.082873062604929
Guyana,1998,35.0,657089.0,5.326523499860749
Guyana,1999,163.0,657094.0,24.806192112544018
Guyana,2001,197.0,660426.0,29.82923143546741
Guyana,2002,176.0,662839.0,26.552450896824116
Guyana,2003,198.0,664705.0,29.787650160597558
Guyana,2004,186.0,666308.0,27.915018279834552
Guyana,2005,169.0,667709.0,25.31042714715542
Guyana,2006,201.0,668408.0,30.07145336381372
Guyana,2007,185.0,668788.0,27.66197958097334
Guyana,2008,168.0,669253.0,25.102614407406463
Guyana,2009,156.0,670155.0,23.278196835060545
Guyana,2010,205.0,671825.0,30.513898708741113
Guyana,2011,192.0,675283.0,28.432523845558084
Guyana,2012,206.0,679356.0,30.32283515564741
Guyana,2013,210.0,683867.0,30.707725332557352
Hong Kong SAR,1979,661.0,4491400.0,14.717014739279511
Hong Kong SAR,1980,682.0,4659100.0,14.638020218497134
Hong Kong SAR,1981,517.0,4739500.0,10.908323662833633
Hong Kong SAR,1982,448.0,4810800.0,9.3123804772595
Hong Kong SAR,1983,458.0,4885100.0,9.375447790219239
Hong Kong SAR,1984,497.0,4937200.0,10.066434416268331
Hong Kong SAR,1985,714.0,4999900.0,14.280285605712114
Hong Kong SAR,1986,675.0,5115500.0,13.195191085915356
Hong Kong SAR,1987,619.0,5207800.0,11.886017128153922
Hong Kong SAR,1988,579.0,5288100.0,10.949112157485676
Hong Kong SAR,1989,604.0,5370900.0,11.24578748440671
Hong Kong SAR,1990,677.0,5328800.0,12.704548866536555
Hong Kong SAR,1991,748.0,5387200.0,13.884763884763885
Hong Kong SAR,1992,732.0,5443200.0,13.447971781305114
Hong Kong SAR,1993,609.0,5548400.0,10.976137264797059
Hong Kong SAR,1994,751.0,5689200.0,13.200449975391972
Hong Kong SAR,1995,723.0,5778500.0,12.51189755126763
Hong Kong SAR,1996,780.0,6057000.0,12.877662209014362
Hong Kong SAR,1997,641.0,6126100.0,10.463426976379752
Hong Kong SAR,1998,846.0,6204000.0,13.636363636363637
Hong Kong SAR,1999,869.0,6284200.0,13.828331370739315
Hong Kong SAR,2000,890.0,6370300.0,13.971084564306233
Hong Kong SAR,2001,997.0,6441500.0,15.477761390980362
Hong Kong SAR,2002,1040.0,6492400.0,16.018729591522394
Hong Kong SAR,2003,1101.0,6493500.0,16.955416955416954
Hong Kong SAR,2004,1272.0,6555800.0,19.402666341255074
Hong Kong SAR,2005,1143.0,6592100.0,17.338935999150497
Hong Kong SAR,2006,1041.0,6644100.0,15.668036302885266
Hong Kong SAR,2007,918.0,6701800.0,13.697812527977558
Hong Kong SAR,2008,877.0,6738600.0,13.01457275992046
Hong Kong SAR,2009,1024.0,6746800.0,15.177565660757692
Hong Kong SAR,2010,1007.0,6786200.0,14.838937844449028
Hong Kong SAR,2011,816.0,6822400.0,11.960600375234522
Hong Kong SAR,2012,822.0,6887800.0,11.934144429280758
Hong Kong SAR,2013,997.0,6919200.0,14.409180252052261
Hong Kong SAR,2014,926.0,6964000.0,13.296955772544516
Hong Kong SAR,2015,990.0,7009500.0,14.123689278835867
Hungary,1979,4767.0,9828100.0,48.5037799778187
Hungary,1980,4797.0,9866500.0,48.61906451122485
Hungary,1981,4871.0,9908700.0,49.1588200268451
Hungary,1982,4655.0,9943500.0,46.814501935938054
Hungary,1983,4906.0,9969100.0,49.21206528172052
Hungary,1984,4900.0,9986500.0,49.06623942322135
Hungary,1985,4725.0,9994400.0,47.276474825902504
Hungary,1986,4817.0,9992200.0,48.20760192950502
Hungary,1987,4782.0,9984900.0,47.892317399272905
Hungary,1988,4377.0,9973600.0,43.885858666880566
Hungary,1989,4396.0,9957100.0,44.14940092998965
Hungary,1990,4133.0,9757659.0,42.3564709527152
Hungary,1991,3993.0,9757766.0,40.921251852114516
Hungary,1992,4000.0,9754956.0,41.00479797141064
Hungary,1993,3694.0,9747902.0,37.89533378566998
Hungary,1994,3625.0,9740817.0,37.214537548544435
Hungary,1995,3366.0,9737248.0,34.56828869923001
Hungary,1996,3436.0,9737250.0,35.28717040232098
Hungary,1997,3208.0,9737781.0,32.943850349479
Hungary,1998,3245.0,9734373.0,33.335480364272044
Hungary,1999,3326.0,9553064.0,34.816054828063535
Hungary,2000,3269.0,9527034.0,34.31288268730856
Hungary,2001,2978.0,9704598.0,30.686484901280814
Hungary,2002,2839.0,9680164.0,29.32801551709248
Hungary,2003,2800.0,9652533.0,29.007929835619315
Hungary,2004,2742.0,9630044.0,28.473390152734503
Hungary,2005,2619.0,9608943.0,27.25585946341861
Hungary,2006,2461.0,9591110.0,25.659178134751865
Hungary,2007,2450.0,9572938.0,25.592978874406167
Hungary,2008,2476.0,9552784.0,25.919145664761185
Hungary,2009,2460.0,9534237.0,25.801750050895528
Hungary,2010,2489.0,9514005.0,26.161432540764903
Hungary,2011,2420.0,9495011.0,25.48706894599701
Hungary,2012,2349.0,9453181.0,24.848778416492816
Hungary,2013,2092.0,9433840.0,22.17548739431663
Hungary,2014,1925.0,9412788.0,20.45090147573705
Hungary,2015,1868.0,9389519.0,19.894522818474513
Hungary,2016,1762.0,9355723.0,18.833392138694144
Iceland,1981,16.0,209700.0,7.629947544110634
Iceland,1982,22.0,212500.0,10.352941176470589
Iceland,1983,40.0,215100.0,18.596001859600186
Iceland,1984,44.0,217600.0,20.22058823529412
Iceland,1985,32.0,220100.0,14.538845979100408
Iceland,1986,37.0,222300.0,16.644174538911383
Iceland,1987,36.0,225600.0,15.957446808510637
Iceland,1988,35.0,229200.0,15.270506108202444
Iceland,1989,22.0,232000.0,9.482758620689655
Iceland,1990,40.0,233300.0,17.145306472353194
Iceland,1991,37.0,235900.0,15.684612123781264
Iceland,1992,28.0,238000.0,11.764705882352942
Iceland,1993,26.0,240500.0,10.81081081081081
Iceland,1994,25.0,242700.0,10.300782859497321
Iceland,1995,27.0,244700.0,11.03391908459338
Iceland,1996,33.0,246500.0,13.38742393509128
Iceland,1997,33.0,248929.0,13.256792097345027
Iceland,1998,30.0,252253.0,11.892821889135114
Iceland,1999,31.0,255820.0,12.11789539519975
Iceland,2000,50.0,259723.0,19.251279247505995
Iceland,2001,36.0,263738.0,13.649910138091592
Iceland,2002,30.0,266455.0,11.258936781069975
Iceland,2003,26.0,268330.0,9.689561361010695
Iceland,2004,35.0,271588.0,12.887167326980572
Iceland,2005,33.0,274929.0,12.003098981918969
Iceland,2006,32.0,282999.0,11.307460450390284
Iceland,2007,37.0,289712.0,12.771303915612746
Iceland,2008,38.0,296836.0,12.80168173671657
Iceland,2009,36.0,296204.0,12.153785904309192
Iceland,2010,46.0,294620.0,15.613332428212614
Iceland,2011,27.0,295475.0,9.13782891953634
Iceland,2012,37.0,297238.0,12.447937343139166
Iceland,2013,49.0,300456.0,16.308544345927523
Iceland,2014,44.0,304472.0,14.451246748469483
Iceland,2015,40.0,308554.0,12.963695171671732
Iceland,2016,40.0,313780.0,12.74778507234368
Iran (Islamic Rep of),2013,2442.0,70575720.0,3.4601134781196703
Iran (Islamic Rep of),2014,2485.0,71510966.0,3.4749915138889325
Iran (Islamic Rep of),2015,2372.0,72460999.0,3.273485092304621
Ireland,1979,193.0,3024800.0,6.3805871462576045
Ireland,1980,215.0,3053200.0,7.041792218000786
Ireland,1981,223.0,3090400.0,7.215894382604193
Ireland,1982,241.0,3123000.0,7.716938840858149
Ireland,1983,282.0,3151700.0,8.947552114731732
Ireland,1984,232.0,3190500.0,7.271587525466228
Ireland,1985,276.0,3208200.0,8.602954927997008
Ireland,1986,282.0,3216700.0,8.766748531103305
Ireland,1987,245.0,3229700.0,7.585843886429081
Ireland,1988,266.0,3233500.0,8.22638008350085
Ireland,1989,278.0,3223200.0,8.624968974931745
Ireland,1990,334.0,3224000.0,10.359801488833746
Ireland,1991,345.0,3252100.0,10.608529873005136
Ireland,1992,362.0,3283400.0,11.025156849607114
Ireland,1993,326.0,3306500.0,9.859367911689098
Ireland,1994,394.0,3326000.0,11.846061334936861
Ireland,1995,403.0,3345900.0,12.044591888580053
Ireland,1996,408.0,3375800.0,12.086024053557676
Ireland,1997,466.0,3414285.0,13.648538420196322
Ireland,1998,498.0,3449415.0,14.437230660851188
Ireland,1999,424.0,3481871.0,12.177360964837582
Ireland,2000,463.0,3523376.0,13.14080586346731
Ireland,2001,488.0,3573974.0,13.654268329875931
Ireland,2002,449.0,3639573.0,12.336612014651168
Ireland,2003,454.0,3694079.0,12.289937491861977
Ireland,2004,464.0,3752679.0,12.364500134437291
Ireland,2005,451.0,3833357.0,11.765144754323691
Ireland,2006,452.0,3937578.0,11.479137683113834
Ireland,2007,458.0,4026707.0,11.374058256535676
Ireland,2008,506.0,4094192.0,12.35897095202179
Ireland,2009,527.0,4117667.0,12.798509447218533
Ireland,2010,486.0,4264857.0,11.395458276795681
Ireland,2011,554.0,4218849.0,13.131543698293065
Ireland,2012,542.0,4220806.0,12.841149297077383
Ireland,2013,487.0,4227378.0,11.52014321879898
Ireland,2014,486.0,4328043.0,11.229093611130942
Israel,1979,249.0,3313800.0,7.514032228861126
Israel,1980,231.0,3405700.0,6.782746571923541
Israel,1981,210.0,3479100.0,6.036043804432181
Israel,1982,208.0,3556500.0,5.848446506396738
Israel,1983,245.0,3587700.0,6.828887588148396
Israel,1984,226.0,3686900.0,6.1298109522905415
Israel,1985,234.0,3753500.0,6.234181430664713
Israel,1986,278.0,3813500.0,7.289891176084962
Israel,1987,271.0,3878100.0,6.987958020680229
Israel,1988,303.0,3947300.0,7.676133052972918
Israel,1989,353.0,4021100.0,8.778692397602645
Israel,1990,304.0,4156100.0,7.314549698034215
Israel,1991,359.0,4423200.0,8.116295894375114
Israel,1992,381.0,4588900.0,8.302643335004031
Israel,1993,371.0,4717000.0,7.865168539325842
Israel,1994,416.0,4844900.0,8.586348531445436
Israel,1995,360.0,4977700.0,7.232255861140688
Israel,1996,306.0,5103700.0,5.995650214550229
Israel,1997,379.0,5233500.0,7.241807585745677
Israel,1998,318.0,5360200.0,5.9326144546845265
Israel,1999,368.0,5497047.0,6.694503430660134
Israel,2000,394.0,5643291.0,6.981741682291414
Israel,2001,398.0,5777467.0,6.888832078140819
Israel,2002,382.0,5895508.0,6.479509484169982
Israel,2003,417.0,6003127.0,6.946379778405488
Israel,2004,411.0,6109931.0,6.726753542715948
Israel,2005,425.0,6220861.0,6.831851732420962
Israel,2006,367.0,6334485.0,5.793683306535575
Israel,2007,326.0,6448814.0,5.055193094420153
Israel,2008,354.0,6565602.0,5.391737117175242
Israel,2009,404.0,6731835.0,6.001335445684572
Israel,2010,480.0,6849825.0,7.007478293241069
Israel,2011,409.0,6971495.0,5.866747376280124
Israel,2012,430.0,7095360.0,6.060298561313309
Israel,2013,372.0,7226008.0,5.148070691313931
Israel,2014,382.0,7366252.0,5.185812269251717
Israel,2015,342.0,7516180.0,4.5501837369514835
Italy,1979,3970.0,53067000.0,7.481108787005106
Italy,1980,4155.0,53409000.0,7.779587709936528
Italy,1981,3933.0,53709500.0,7.3227268918906345
Italy,1982,4197.0,53364900.0,7.864720068809274
Italy,1983,4305.0,53660200.0,8.022705841573456
Italy,1984,4454.0,53915500.0,8.261075201008985
Italy,1985,4759.0,54114700.0,8.794283253903284
Italy,1986,4691.0,54267500.0,8.644216151471875
Italy,1987,4516.0,54424100.0,8.297794543226255
Italy,1988,4381.0,54579700.0,8.0267938445979
Italy,1989,4342.0,54697200.0,7.938249124269616
Italy,1990,4402.0,54831700.0,8.028202663787555
Italy,1991,4453.0,54465500.0,8.175817719473795
Italy,1992,4543.0,54154898.0,8.388899559925308
Italy,1993,4697.0,54140523.0,8.675571900182788
Italy,1994,4536.0,54143049.0,8.377806724552952
Italy,1995,4569.0,54141172.0,8.43904893673155
Italy,1996,4689.0,54150332.0,8.659226687659089
Italy,1997,4694.0,54181477.0,8.66347737253453
Italy,1998,4504.0,54250592.0,8.30221355003831
Italy,1999,4115.0,54280527.0,7.58098756115614
Italy,2000,4108.0,54298946.0,7.565524384211804
Italy,2001,4030.0,54333844.0,7.417108202394073
Italy,2002,4069.0,54526842.0,7.462379721165587
Italy,2003,4075.0,54937570.0,7.417510457779621
Italy,2004,3986.0,54988156.0,7.248833730667382
Italy,2005,3742.0,55244690.0,6.773501670477288
Italy,2006,3700.0,56180672.0,6.585894878580306
Italy,2007,3757.0,56583578.0,6.639735649095926
Italy,2008,3904.0,57009825.0,6.847942437992048
Italy,2009,3974.0,57351830.0,6.929159889056722
Italy,2010,3989.0,57637843.0,6.9208002804685105
Italy,2011,4153.0,56610149.0,7.336140380058
Italy,2012,4257.0,56795085.0,7.495366896624946
Italy,2013,4290.0,57503331.0,7.460437378836367
Italy,2014,4147.0,58100676.0,7.137610584771854
Italy,2015,3988.0,58117697.0,6.8619374232946635
Jamaica,1981,2.0,1912295.0,0.10458637396426806
Jamaica,1982,1.0,1946077.0,0.05138542822303537
Jamaica,1983,7.0,1965000.0,0.3562340966921119
Jamaica,1984,4.0,1999900.0,0.200010000500025
Jamaica,1985,8.0,2035000.0,0.39312039312039315
Jamaica,1986,1.0,2052531.0,0.04872033601441343
Jamaica,1987,13.0,2070760.0,0.6277888311537794
Jamaica,1988,5.0,2090603.0,0.23916544652428032
Jamaica,1990,3.0,2131041.0,0.14077626849976138
Jamaica,1991,1.0,2154835.0,0.04640726552149005
Jamaica,2000,3.0,2367841.0,0.12669769634025257
Jamaica,2001,5.0,2391278.0,0.20909321291794597
Jamaica,2002,2.0,2415717.0,0.0827911547586079
Jamaica,2003,2.0,2440426.0,0.08195290494364509
Jamaica,2004,1.0,2464408.0,0.040577696550246546
Jamaica,2005,51.0,2487169.0,2.0505241099418656
Jamaica,2009,36.0,2568883.0,1.4013872955677622
Jamaica,2010,3.0,2586652.0,0.11598003906207717
Jamaica,2011,50.0,2601037.0,1.9223102170403572
Japan,1979,20711.0,107268500.0,19.307625258113983
Japan,1980,20416.0,108473500.0,18.821186741462203
Japan,1981,19976.0,109674700.0,18.213863361376873
Japan,1982,20535.0,110722900.0,18.546298913774837
Japan,1983,24853.0,111070000.0,22.37597911227154
Japan,1984,24221.0,111950000.0,21.635551585529253
Japan,1985,23257.0,112809200.0,20.61622633614989
Japan,1986,25484.0,113679000.0,22.417508950641718
Japan,1987,23663.0,114416000.0,20.681548035239828
Japan,1988,22676.0,115101000.0,19.70095828880722
Japan,1989,21013.0,115766000.0,18.151270666689705
Japan,1990,20002.0,116251400.0,17.205814295569773
Japan,1991,19780.0,116802000.0,16.934641530110785
Japan,1992,20756.0,117311000.0,17.693140455711738
Japan,1993,20353.0,117735000.0,17.287127871915743
Japan,1994,20744.0,118064000.0,17.570131454126575
Japan,1995,21249.0,118349500.0,17.9544484767574
Japan,1996,21967.0,118785000.0,18.49307572504946
Japan,1997,23280.0,119060000.0,19.553166470687046
Japan,1998,31458.0,119338000.0,26.360421659488175
Japan,1999,31115.0,119540000.0,26.02894428643132
Japan,2000,29989.0,119752660.0,25.04244999651782
Japan,2001,29132.0,120066000.0,24.263321839654857
Japan,2002,29715.0,120189000.0,24.723560392381998
Japan,2003,31881.0,120395000.0,26.480335562108063
Japan,2004,30034.0,120500000.0,24.924481327800827
Japan,2005,30369.0,120657507.0,25.16959015239723
Japan,2006,29769.0,120702000.0,24.663220162051996
Japan,2007,30665.0,120704000.0,25.405123276776244
Japan,2008,30073.0,120602000.0,24.935739042470274
Japan,2009,30523.0,120496000.0,25.331131323861374
Japan,2010,29411.0,121127267.0,24.281072898309514
Japan,2011,28766.0,120927000.0,23.78790509977094
Japan,2012,26338.0,120735000.0,21.814718184453554
Japan,2013,25991.0,120514000.0,21.566788920789286
Japan,2014,24357.0,120274000.0,20.251259623858854
Japan,2015,23092.0,120376310.0,19.1831764904573
Kazakhstan,1981,3389.0,13362500.0,25.362020579981294
Kazakhstan,1982,3370.0,13518800.0,24.92824806935527
Kazakhstan,1985,3528.0,13961200.0,25.270034094490445
Kazakhstan,1986,2665.0,14107400.0,18.890794901966345
Kazakhstan,1987,2648.0,14269200.0,18.55745241499173
Kazakhstan,1988,2780.0,14432500.0,19.26208210635718
Kazakhstan,1989,3225.0,14606700.0,22.078908993817905
Kazakhstan,1990,3172.0,14773900.0,21.470295588842486
Kazakhstan,1991,3082.0,14952800.0,20.611524263014285
Kazakhstan,1992,3356.0,15150100.0,22.151668965881413
Kazakhstan,1993,4019.0,15331400.0,26.21417483073953
Kazakhstan,1994,4024.0,15229600.0,26.422230393444348
Kazakhstan,1995,4706.0,14989600.0,31.395100603084806
Kazakhstan,1996,4773.0,14487700.0,32.945187987051085
Kazakhstan,1997,4642.0,14394600.0,32.248204187681495
Kazakhstan,1998,4313.0,13844200.0,31.153840597506534
Kazakhstan,1999,3991.0,13773400.0,28.976142419446177
Kazakhstan,2000,4428.0,13772422.0,32.15120768155376
Kazakhstan,2001,4377.0,13772696.0,31.78027018094351
Kazakhstan,2002,4240.0,13777476.0,30.77486761726168
Kazakhstan,2003,4321.0,13811863.0,31.284700695337044
Kazakhstan,2004,4394.0,13873328.0,31.67228512149356
Kazakhstan,2005,3903.0,13947770.0,27.98296788662274
Kazakhstan,2006,4076.0,14037676.0,29.036145299264636
Kazakhstan,2007,4141.0,14125606.0,29.315556444091673
Kazakhstan,2008,3997.0,14216053.0,28.11610226833004
Kazakhstan,2009,3838.0,14370635.0,26.707240146312255
Kazakhstan,2010,3609.0,14713167.0,24.529049388211252
Kazakhstan,2011,3401.0,14853350.0,22.897191542648628
Kazakhstan,2012,3240.0,15023549.0,21.566142593870463
Kazakhstan,2013,3512.0,15215382.0,23.081904877577177
Kazakhstan,2014,3119.0,15428844.0,20.215383602297102
Kazakhstan,2015,2872.0,15646752.0,18.35524714650044
Kiribati,1991,10.0,61855.0,16.166841807452915
Kiribati,1992,4.0,62856.0,6.363752068219422
Kiribati,1993,12.0,63848.0,18.794637263500814
Kiribati,1994,10.0,64871.0,15.41520864484901
Kiribati,1995,2.0,65923.0,3.033842513235138
Kiribati,1996,6.0,67126.0,8.938414325298691
Kiribati,1997,5.0,68328.0,7.3176443039456744
Kiribati,1998,4.0,69570.0,5.749604714675866
Kuwait,1979,4.0,1061100.0,0.37696729808689095
Kuwait,1980,10.0,1144100.0,0.8740494712000698
Kuwait,1981,10.0,1226700.0,0.8151952392598028
Kuwait,1982,2.0,1323300.0,0.15113730824454016
Kuwait,1983,7.0,1341700.0,0.5217261682939555
Kuwait,1984,14.0,1514200.0,0.9245806366398098
Kuwait,1985,17.0,1468000.0,1.1580381471389645
Kuwait,1986,16.0,1535300.0,1.0421416009900346
Kuwait,1987,16.0,1606300.0,0.9960779430990474
Kuwait,1993,18.0,1273600.0,1.4133165829145728
Kuwait,1994,30.0,1448000.0,2.0718232044198897
Kuwait,1995,26.0,1511100.0,1.7206008867712264
Kuwait,1996,30.0,1568700.0,1.9124115509657678
Kuwait,1997,33.0,1617500.0,2.0401854714064913
Kuwait,1998,35.0,1825766.0,1.9170036028713426
Kuwait,1999,46.0,1898700.0,2.4227102754516245
Kuwait,2000,34.0,1973153.0,1.723130441481223
Kuwait,2001,30.0,2038530.0,1.4716486880251947
Kuwait,2002,45.0,2158603.0,2.0846816204739826
Kuwait,2003,44.0,1950622.0,2.255690748899582
Kuwait,2004,45.0,1996086.0,2.2544118840570997
Kuwait,2005,52.0,2062968.0,2.5206401650437624
Kuwait,2006,45.0,2165713.0,2.077837645154275
Kuwait,2007,51.0,3074918.0,1.658580814187565
Kuwait,2008,47.0,3369394.0,1.394909589083378
Kuwait,2009,61.0,3165654.0,1.9269320020444431
Kuwait,2010,39.0,3281614.0,1.188439591006133
Kuwait,2011,41.0,3333698.0,1.2298654527194726
Kuwait,2012,56.0,3496698.0,1.6015109111510346
Kuwait,2013,41.0,3574090.0,1.1471451474361307
Kuwait,2014,68.0,3715284.0,1.8302773085449189
Kyrgyzstan,1981,509.0,3193400.0,15.939124444166092
Kyrgyzstan,1982,516.0,3255000.0,15.85253456221198
Kyrgyzstan,1985,465.0,3427900.0,13.565156509816504
Kyrgyzstan,1986,377.0,3484200.0,10.8202743814936
Kyrgyzstan,1987,475.0,3544600.0,13.400665801500873
Kyrgyzstan,1988,478.0,3605800.0,13.256420211880858
Kyrgyzstan,1989,526.0,3673500.0,14.318769565809173
Kyrgyzstan,1990,547.0,3737300.0,14.636234714901132
Kyrgyzstan,1991,543.0,3796500.0,14.302647175029634
Kyrgyzstan,1992,491.0,3839300.0,12.788789623108379
Kyrgyzstan,1993,563.0,3841200.0,14.656878058939917
Kyrgyzstan,1994,581.0,3851100.0,15.086598634156474
Kyrgyzstan,1995,605.0,3905400.0,15.491370922312695
Kyrgyzstan,1996,480.0,3978800.0,12.063938876043029
Kyrgyzstan,1997,496.0,4059900.0,12.217049681026626
Kyrgyzstan,1998,509.0,4139700.0,12.295576974176873
Kyrgyzstan,1999,556.0,4298100.0,12.935948442334986
Kyrgyzstan,2000,510.0,4369202.0,11.67261206966398
Kyrgyzstan,2001,560.0,4425784.0,12.653125412356319
Kyrgyzstan,2002,567.0,4473163.0,12.67559442837205
Kyrgyzstan,2003,479.0,4520843.0,10.595369049533462
Kyrgyzstan,2004,438.0,4572278.0,9.579470014727889
Kyrgyzstan,2005,470.0,4614533.0,10.185212674825383
Kyrgyzstan,2006,463.0,4646475.0,9.964543013790022
Kyrgyzstan,2007,482.0,4668640.0,10.324205764419617
Kyrgyzstan,2008,473.0,4690924.0,10.083301285631574
Kyrgyzstan,2009,458.0,4800134.0,9.541400302574885
Kyrgyzstan,2010,500.0,4837556.0,10.335797663117491
Kyrgyzstan,2011,471.0,4870538.0,9.670389595564187
Kyrgyzstan,2012,524.0,4932360.0,10.62371765240169
Kyrgyzstan,2013,446.0,5012200.0,8.89828817684849
Kyrgyzstan,2014,461.0,5096430.0,9.04554756957321
Kyrgyzstan,2015,417.0,5195827.0,8.0256713705056
Latvia,1980,825.0,2338800.0,35.27449974345818
Latvia,1981,844.0,2344900.0,35.993006098341084
Latvia,1982,868.0,2353500.0,36.88124070533249
Latvia,1983,852.0,2363300.0,36.05128422121609
Latvia,1984,874.0,2373700.0,36.820154189661714
Latvia,1985,757.0,2385700.0,31.730728926520516
Latvia,1986,657.0,2401200.0,27.361319340329835
Latvia,1987,611.0,2421800.0,25.229168387150054
Latvia,1988,613.0,2446200.0,25.059275611151993
Latvia,1989,685.0,2463100.0,27.810482725021316
Latvia,1990,695.0,2467800.0,28.162736040197746
Latvia,1991,757.0,2466500.0,30.691262923170484
Latvia,1992,921.0,2447100.0,37.63638592619836
Latvia,1993,1099.0,2416400.0,45.48088064889919
Latvia,1994,1033.0,2392700.0,43.17298449450412
Latvia,1995,1024.0,2374700.0,43.12123636669895
Latvia,1996,922.0,2363400.0,39.011593467039006
Latvia,1997,886.0,2354700.0,37.62687391175097
Latvia,1998,839.0,2344100.0,35.791988396399475
Latvia,1999,763.0,2333400.0,32.699065740978824
Latvia,2000,770.0,2272107.0,33.88924905385178
Latvia,2001,708.0,2242227.0,31.575750358906568
Latvia,2002,670.0,2214484.0,30.25535519787002
Latvia,2003,604.0,2190211.0,27.5772516894491
Latvia,2004,563.0,2163477.0,26.022925133939488
Latvia,2005,564.0,2137831.0,26.38187957794606
Latvia,2006,487.0,2115215.0,23.023664261079844
Latvia,2007,453.0,2093878.0,21.63449828500037
Latvia,2008,527.0,2067529.0,25.489364357162586
Latvia,2009,516.0,2030316.0,25.414763022110847
Latvia,2010,438.0,1987906.0,22.033234971874926
Latvia,2011,440.0,1953611.0,22.52239570723138
Latvia,2012,444.0,1931521.0,22.98706563376738
Latvia,2013,383.0,1912464.0,20.026520760652225
Latvia,2014,382.0,1894041.0,20.16851799934637
Latvia,2015,387.0,1875522.0,20.634255423290156
Lithuania,1981,1155.0,3172100.0,36.41121023927367
Lithuania,1982,1173.0,3194300.0,36.72166045769026
Lithuania,1985,1208.0,3265900.0,36.988272757892155
Lithuania,1986,910.0,3293700.0,27.628502899474753
Lithuania,1987,1050.0,3324300.0,31.58559696778269
