,country,year,suicides_no,population,suirate,sexratio,ssdiff
1719,Saint Vincent and Grenadines,2004,4.0,98740.0,4.05104314360948,101.92229038854806,8.025682182985554
1720,Saint Vincent and Grenadines,2005,8.0,99118.0,8.07118787707581,101.98483860449952,11.9493098628362
1721,Saint Vincent and Grenadines,2006,6.0,99463.0,6.032393955541257,102.02506448926533,7.92305266794216
1722,Saint Vincent and Grenadines,2007,11.0,99689.0,11.034316725014795,102.0368043451826,21.84837229626393
1723,Saint Vincent and Grenadines,2008,4.0,99826.0,4.006972131508825,102.02784748644054,3.9269280857214164
1724,Saint Vincent and Grenadines,2009,1.0,99927.0,1.0007305332893013,102.00739887197525,1.9817677368212445
1725,Saint Vincent and Grenadines,2010,5.0,100050.0,4.997501249375312,101.99063231850117,9.897462290668672
1726,Saint Vincent and Grenadines,2011,5.0,100037.0,4.998150684246829,101.95623208301369,5.901506205908289
1727,Saint Vincent and Grenadines,2012,10.0,100167.0,9.98332784250302,101.9251703422973,7.797007356917546
1728,Saint Vincent and Grenadines,2013,0.0,100398.0,0.0,101.88212583700307,0.0
1729,Saint Vincent and Grenadines,2014,2.0,100676.0,1.9865707815169455,101.8525944341968,3.937007874015748
1730,Saint Vincent and Grenadines,2015,3.0,100948.0,2.9718270792883463,101.78300151914928,1.9288491453427086
1731,Sao Tome and Principe,1987,1.0,91500.0,1.092896174863388,97.62419006479482,-2.159827213822894
1732,Serbia,1998,1460.0,7179002.0,20.3370886371114,94.44450613844802,17.055673309556255
1733,Serbia,1999,1571.0,7162831.0,21.93266880092522,94.25211172458344,18.37434961429365
1734,Serbia,2000,1543.0,7149140.0,21.583015579496276,94.1772940597144,17.95590464840621
1735,Serbia,2001,1442.0,7142410.0,20.18926384791688,94.15138263078235,18.257997094075332
1736,Serbia,2002,1446.0,7138113.0,20.2574545961937,94.17386963789514,19.613503502352252
1737,Serbia,2003,1378.0,7111975.0,19.37577114655212,94.15085727514101,18.507152769213477
1738,Serbia,2004,1345.0,7086364.0,18.980114484663787,94.11813369083276,18.411502381515803
1739,Serbia,2005,1437.0,7058982.0,20.357042984385,94.08537138615087,17.548333787044562
1740,Serbia,2006,1443.0,7031811.0,20.52102936213729,94.06274035987022,18.309663996978813
1741,Serbia,2007,1353.0,7009610.0,19.302072440549473,94.0514522417235,17.834455590737313
1742,Serbia,2008,1289.0,6988532.0,18.444503080189087,94.06195625552249,15.939347467122731
1743,Serbia,2009,1373.0,6968240.0,19.70368414405933,94.09420208109282,19.040421164133967
1744,Serbia,2010,1207.0,6944871.0,17.379732467312927,94.13245082725162,18.317459939223305
1745,Serbia,2011,1256.0,6900027.0,18.202827322269897,94.38809402937896,17.35527272960244
1746,Serbia,2012,1243.0,6867174.0,18.100604411654633,94.41920327234307,19.140968550860265
1747,Serbia,2013,1197.0,6832840.0,17.51833790927345,94.38652730137787,18.736005371933707
1748,Serbia,2014,1134.0,6801810.0,16.672032885364338,94.39708070419323,18.03030583118828
1749,Serbia,2015,1062.0,6766406.0,15.695185893367912,94.40628475565205,16.405068571374105
1750,Seychelles,1987,3.0,58300.0,5.145797598627787,98.29931972789116,10.380622837370241
1751,Seychelles,2001,6.0,75363.0,7.961466502129692,98.50651916238641,10.735693909770939
1752,Seychelles,2002,5.0,76904.0,6.501612399875169,98.31863427716746,13.11441011383308
1753,Seychelles,2003,8.0,78402.0,10.203821331088493,98.26522354845235,10.383178570772952
1754,Seychelles,2004,6.0,79735.0,7.524926318429799,98.5581592250417,15.159937338925666
1755,Seychelles,2005,5.0,80900.0,6.180469715698393,99.29544502746779,7.460355644739925
1756,Seychelles,2006,8.0,81691.0,9.793000452926272,100.7741840346048,19.51076750481672
1757,Seychelles,2007,6.0,82331.0,7.287655925471572,102.71082112520006,9.523664274494198
1758,Seychelles,2008,4.0,82900.0,4.8250904704463204,104.71157645199526,9.433072351664936
1759,Seychelles,2009,4.0,83429.0,4.7944959186853495,106.16042305031135,9.310770233467563
1760,Seychelles,2010,6.0,83885.0,7.15264946057102,106.63365848852104,13.86033403405022
1761,Seychelles,2011,5.0,80717.0,6.194481955474064,97.15925744992673,12.570078185886317
1762,Seychelles,2012,3.0,81224.0,3.6934896089825666,95.94239258919741,7.543184732594101
1763,Seychelles,2013,9.0,82541.0,10.903672114464326,98.496981939735,21.97372918599541
1764,Seychelles,2014,4.0,83845.0,4.770707853777805,97.64974894509794,0.11347291690334327
1765,Seychelles,2015,7.0,85949.0,8.14436468138082,97.68388610331662,11.827273054476782
1766,Singapore,1987,301.0,2407800.0,12.501038292216961,103.34431213579934,2.9952107725309194
1767,Singapore,1988,366.0,2393400.0,15.292053146151918,102.29904488208943,5.836849910943522
1768,Singapore,1989,394.0,2431100.0,16.206655423470856,102.25457570715474,2.6006272462934668
1769,Singapore,1990,354.0,2511800.0,14.093478780157655,102.31977446637133,3.4992320763954865
1770,Singapore,1991,296.0,2559300.0,11.56566248583597,101.99684293606946,4.304244904904229
1771,Singapore,1992,277.0,2604000.0,10.637480798771122,101.59479755361151,3.1345033042958566
1772,Singapore,1993,270.0,2655800.0,10.166428194894193,101.18172865691993,4.850987255367348
1773,Singapore,1994,316.0,2712200.0,11.651058181550033,100.82932247315809,4.62326897876337
1774,Singapore,1995,364.0,2765300.0,13.16312877445485,100.4712193707409,6.3027431465746115
1775,Singapore,1996,239.0,2823100.0,8.465870851191951,100.2908832919475,4.580286611205834
1776,Singapore,1997,303.0,2880000.0,10.520833333333334,100.0,6.180555555555555
1777,Singapore,1998,328.0,2940200.0,11.155703693626284,99.70114786388643,4.931026005465316
1778,Singapore,1999,277.0,2997100.0,9.242267525274432,99.47420965058237,6.521692179477846
1779,Singapore,2000,309.0,3047600.0,10.139125869536684,99.20256225897117,6.57819790657444
1780,Singapore,2001,305.0,3103000.0,9.829197550757332,98.93576099499936,4.939338702420343
1781,Singapore,2002,321.0,3165200.0,10.141539239226589,98.61947791164658,4.121969552938145
1782,Singapore,2003,320.0,3226200.0,9.918789907631268,98.38888205632763,5.244826897060632
1783,Singapore,2004,335.0,3281400.0,10.20905710977022,97.99674168828818,4.77829171881198
1784,Singapore,2005,359.0,3342400.0,10.740785064624221,98.00947867298578,7.457006792743408
1785,Singapore,2006,372.0,3411900.0,10.903015914886133,97.77983884992175,5.521130378326436
1786,Singapore,2007,328.0,3389600.0,9.676658012744866,97.86352226956978,4.103715229756253
1787,Singapore,2008,319.0,3448900.0,9.249325872017165,97.64469914040114,5.730262161086374
1788,Singapore,2009,349.0,3536100.0,9.869630383756116,97.31599799118352,7.113518479934104
1789,Singapore,2010,296.0,3576800.0,8.275553567434578,97.09058849459996,5.725330158362432
1790,Singapore,2011,308.0,3600900.0,8.553417201255241,96.88884028651101,5.048159553158733
1791,Singapore,2012,392.0,3631600.0,10.794140323824209,96.69609489248768,5.540963345667022
1792,Singapore,2013,357.0,3661456.0,9.750219584777204,96.4856998119639,7.616086472994221
1793,Singapore,2014,355.0,3689370.0,9.622239027259397,96.2965445908673,8.226427368170375
1794,Singapore,2015,329.0,3719115.0,8.846190558775408,96.12078852989893,6.106396218285307
1795,Slovenia,1987,618.0,1863800.0,33.15806416997532,93.60132959385062,31.628644223568624
1796,Slovenia,1988,632.0,1867900.0,33.83478772953584,93.50460996581374,33.35997307317289
1797,Slovenia,1989,676.0,1871300.0,36.12461924865067,93.47601323407775,40.31673694205672
1798,Slovenia,1990,553.0,1878400.0,29.439948892674618,93.54971664090675,33.19587711937672
1799,Slovenia,1991,646.0,1881500.0,34.3343077331916,93.62972110733766,40.144746581046434
1800,Slovenia,1992,587.0,1882500.0,31.181938911022577,93.49367869256861,33.05072070525489
1801,Slovenia,1993,614.0,1883500.0,32.59888505441996,93.47714432460195,39.19509868662411
1802,Slovenia,1994,621.0,1887000.0,32.909379968203496,93.49876948318294,38.18455089150166
1803,Slovenia,1995,564.0,1884000.0,29.936305732484076,93.4490194065099,34.55123227838723
1804,Slovenia,1996,607.0,1893100.0,32.06381068089377,94.2637249871729,36.04893430418185
1805,Slovenia,1997,593.0,1883900.0,31.477254631349858,93.41889117043121,39.66340593422162
1806,Slovenia,1998,612.0,1880300.0,32.54799765994788,93.36692719045661,38.65565021399753
1807,Slovenia,1999,590.0,1884400.0,31.309700700488218,93.41065380273017,35.713372628311134
1808,Slovenia,2000,588.0,1886483.0,31.169112046066676,93.4054949595193,31.63514541124216
1809,Slovenia,2001,581.0,1901330.0,30.557557078466125,95.13929870836306,36.99413211387423
1810,Slovenia,2002,540.0,1906124.0,28.329741401923485,95.24237774586545,35.60734835658727
1811,Slovenia,2003,562.0,1907589.0,29.461272842315616,95.40544610288039,34.74516579423879
1812,Slovenia,2004,512.0,1907862.0,26.83632254324474,95.35256623576092,25.192228825231332
1813,Slovenia,2005,503.0,1911817.0,26.310049549721548,95.5636957302272,30.396206989131677
1814,Slovenia,2006,529.0,1918570.0,27.572619190334468,95.98583355551402,32.52065954690099
1815,Slovenia,2007,434.0,1927332.0,22.51817538441742,96.7753594334826,25.234619175212345
1816,Slovenia,2008,408.0,1943758.0,20.990267306938414,98.25343901366834,25.06621509103634
1817,Slovenia,2009,447.0,1942037.0,23.017069190751773,97.82528753897603,26.564384333862996
1818,Slovenia,2010,414.0,1944774.0,21.287820589950297,97.6920707626718,27.033373894303118
1819,Slovenia,2011,435.0,1944561.0,22.370087644460625,97.49314965540076,27.210690294200706
1820,Slovenia,2012,440.0,1945988.0,22.61062247043661,97.5121035270236,29.351427462885937
1821,Slovenia,2013,446.0,1948276.0,22.89203377755513,97.66307683723007,28.67273349739743
1822,Slovenia,2014,388.0,1951786.0,19.879228562967455,97.76056189611569,27.300930722900446
1823,Slovenia,2015,422.0,1954632.0,21.589741700739577,97.86067783330617,25.231512000532142
1824,South Africa,1996,143.0,37773652.0,0.37857075614505054,95.75841797714611,0.4560791893386146
1825,South Africa,1997,104.0,38528157.0,0.269932454853732,95.70884405007764,0.323453226907899
1826,South Africa,1998,180.0,39232468.0,0.4588036623135715,95.6907058298794,0.4996438044236451
1827,South Africa,1999,279.0,39907560.0,0.6991156562816669,95.68711781736926,0.828060304942929
1828,South Africa,2000,267.0,40568559.0,0.6581451414135759,95.68614185158948,0.773812231515689
1829,South Africa,2001,384.0,41185599.0,0.932364732633851,95.68794799760474,1.2071320090477275
1830,South Africa,2002,236.0,41803868.0,0.5645410611286018,95.694263215139,0.7045465237224572
1831,South Africa,2003,256.0,42415309.0,0.6035556643003591,95.70455734295544,0.6397888479682077
1832,South Africa,2004,383.0,43005874.0,0.8905760175923875,95.71970322387331,0.9927859121446769
1833,South Africa,2005,458.0,43566107.0,1.051275937967099,95.73882486185184,1.221576351609187
1834,South Africa,2006,514.0,44079057.0,1.1660866519898554,95.75597039616119,1.503205236559998
1835,South Africa,2007,417.0,44577435.0,0.9354508620785381,95.77931634566761,0.9784825108770083
1836,South Africa,2008,441.0,43680586.0,1.0096018400485745,92.74609281817747,1.226981591997597
1837,South Africa,2009,372.0,45607048.0,0.8156634036037588,95.83133506746098,0.8595495528761778
1838,South Africa,2010,393.0,46176200.0,0.8510877898138002,95.85184899911596,0.9243701149459007
1839,South Africa,2011,358.0,46806739.0,0.764847130239088,95.86607585001798,0.9214569111654395
1840,South Africa,2012,487.0,47484256.0,1.0256030967401069,95.87858563256223,1.1345488971958235
1841,South Africa,2013,587.0,48192699.0,1.2180268218636188,95.88402786705784,1.4918979185678465
1842,South Africa,2014,580.0,48912129.0,1.185799947493596,95.87741050682185,1.4326194369578413
1843,South Africa,2015,482.0,49627460.0,0.9712364888309819,95.85596812913406,1.137776636131389
1844,Spain,1987,2804.0,36425700.0,7.697861674586899,95.703471285735,7.094895194415683
1845,Spain,1988,2960.0,36597300.0,8.088028351818304,95.74517019319227,7.678184456843749
1846,Spain,1989,2987.0,36740400.0,8.13001491546091,95.78173292124055,8.187474336776738
1847,Spain,1990,2939.0,36861400.0,7.973110082633866,95.81088977423639,7.5662573807142195
1848,Spain,1991,2916.0,36958100.0,7.890015991081793,95.83562950402712,7.709551305995815
1849,Spain,1992,2786.0,37000900.0,7.529546578596737,95.40183145153624,8.045122969153354
1850,Spain,1993,3037.0,37122100.0,8.181110443644082,95.42370115341893,8.625569850070733
1851,Spain,1994,3171.0,37203100.0,8.523483258115586,95.3841709994223,9.47714995063504
1852,Spain,1995,3157.0,37275300.0,8.469415403766032,95.3294241561994,9.311689825583038
1853,Spain,1996,3320.0,37341200.0,8.890983685580538,95.27260937320239,8.908922884013432
1854,Spain,1997,3373.0,37405000.0,9.017511027937442,95.21933143707106,9.424715737499017
1855,Spain,1998,3261.0,37458900.0,8.705541273235466,95.16349199733244,9.711607205905882
1856,Spain,1999,3220.0,37789271.0,8.52093706703154,95.2805632250202,8.895651608143977
1857,Spain,2000,3394.0,38319996.0,8.856994661481698,95.48470084639477,9.57919568208083
1858,Spain,2001,3189.0,38713504.0,8.237435702022736,95.6303441640377,9.005126863216617
1859,Spain,2002,3372.0,39340611.0,8.571295448359965,95.83950072156824,9.203991950439828
1860,Spain,2003,3478.0,39947556.0,8.70641498068117,96.02675823451082,9.478792413496304
1861,Spain,2004,3508.0,40555823.0,8.64980597237541,96.2380209776631,9.182081469152148
1862,Spain,2005,3399.0,41195479.0,8.250905396682,96.53051697730562,8.74642702051662
1863,Spain,2006,3247.0,41808848.0,7.766298655251156,96.78019014168564,8.757089173248318
1864,Spain,2007,3264.0,42547327.0,7.671457245716047,97.07385532267625,8.042060625684027
1865,Spain,2008,3457.0,43199484.0,8.00241039916125,97.0892939679873,9.011585044970552
1866,Spain,2009,3429.0,43490086.0,7.8845555743440014,97.01702587962333,8.992236447667414
1867,Spain,2010,3158.0,43595356.0,7.243890840116089,96.61301611284516,8.408903487359703
1868,Spain,2011,3180.0,43642571.0,7.2864634853890715,96.25653715217781,8.025620476992263
1869,Spain,2012,3539.0,44318859.0,7.985313881839783,96.74201135619509,8.881747110548659
1870,Spain,2013,3873.0,44227625.0,8.756970332456241,96.44314000418936,9.15169741375887
1871,Spain,2014,3911.0,44172771.0,8.85387063446846,96.24111006236583,9.239455438796885
1872,Spain,2015,3604.0,44186528.0,8.156332174367718,96.10758653366874,8.284219670679338
1873,Sri Lanka,1996,4898.0,16654427.0,29.40959782044738,100.41129350175761,30.597976440086555
1874,Sri Lanka,1997,5887.0,16775409.0,35.093034095323695,100.1346804962026,34.44374626828751
1875,Sri Lanka,1998,5518.0,16897691.0,32.655349183506786,99.82177955321549,34.31147833999477
1876,Sri Lanka,1999,5619.0,17020287.0,33.013544366202524,99.47166682839773,34.52237258449999
1877,Sri Lanka,2000,5252.0,17140342.0,30.641162235852704,99.0846239117931,31.3903325073096
1878,Sri Lanka,2001,4590.0,17266961.0,26.58255844789364,98.62786909327501,30.18287114688154
1879,Sri Lanka,2002,4382.0,17395955.0,25.189763942249794,98.14925429576985,29.767316074609106
1880,Sri Lanka,2003,4467.0,17524596.0,25.489888611412212,97.65149645651476,30.27118646469227
1881,Sri Lanka,2006,4015.0,17891558.0,22.44075110730994,96.09494859997768,25.708964080292155
1882,Suriname,1987,52.0,332013.0,15.66203732986359,102.89976410770377,16.422492298371854
1883,Suriname,1988,49.0,339611.0,14.428272346891001,102.84608446868113,8.430416544895236
1884,Suriname,1989,53.0,347723.0,15.242017352892963,102.79177455851821,16.263361069460622
1885,Suriname,1990,26.0,348700.0,7.456266131344996,97.34012450481042,10.526973848725339
1886,Suriname,1991,57.0,363079.0,15.699062738412302,102.75474247932408,6.735626367916645
1887,Suriname,1992,48.0,370194.0,12.96617449229323,102.74493266371289,11.536680518817567
1888,Suriname,1995,55.0,389414.0,14.123785996394583,102.46021389095408,14.55307028064523
1889,Suriname,1996,21.0,395805.0,5.305642930230795,102.24986075697109,6.451647927938051
1890,Suriname,1997,32.0,401814.0,7.963883787025837,101.9632678910703,4.8230506418132055
1891,Suriname,1998,29.0,407606.0,7.1147137186400595,101.66434957278067,6.261698924095455
1892,Suriname,1999,49.0,413303.0,11.855708765723936,101.40490229520978,9.02926319276407
1893,Suriname,2000,52.0,419001.0,12.410471574053522,101.19806197269668,11.308421111385382
1894,Suriname,2001,72.0,424515.0,16.960531429984805,100.94052938503484,18.68667218366827
1895,Suriname,2002,69.0,430176.0,16.03994644052667,100.85069825424766,12.417350713016262
1896,Suriname,2003,77.0,435946.0,17.66273804553775,100.85419680620699,17.742212246149236
1897,Suriname,2004,67.0,441717.0,15.168082731703784,100.8708464263464,13.904879559300344
1898,Suriname,2005,72.0,447445.0,16.091363184301983,100.84612622317982,21.319949637557443
1899,Suriname,2006,112.0,453293.0,24.708080645410362,100.83783412567955,24.50235792330562
1900,Suriname,2007,119.0,459086.0,25.921069254997974,100.78198461397163,23.759103322612724
1901,Suriname,2008,147.0,464789.0,31.627254517641337,100.68869631299196,33.77724932827144
1902,Suriname,2009,131.0,470448.0,27.84579804781825,100.59780917010272,28.317770929561142
1903,Suriname,2010,136.0,476052.0,28.56830766386865,100.5273799494524,21.69623569935722
1904,Suriname,2011,127.0,481521.0,26.374758317913447,100.46001798441351,26.046170013628636
1905,Suriname,2012,133.0,486964.0,27.312080564477046,100.40577968550016,27.406944442580162
1906,Suriname,2013,131.0,492359.0,26.6066020931881,100.35443388241421,25.497026733969612
1907,Suriname,2014,128.0,497701.0,25.718252525110458,100.30708056135775,22.424668982278043
1908,Sweden,1987,1541.0,7909000.0,19.48413200151726,96.97648934050608,16.10326902922728
1909,Sweden,1988,1590.0,7930900.0,20.04816603411971,96.97737376747882,15.901022411104957
1910,Sweden,1989,1579.0,7964800.0,19.8247288067497,97.04608990376289,17.296743802477977
1911,Sweden,1990,1471.0,8005700.0,18.37440823413318,97.11190446879232,14.756485747318765
1912,Sweden,1991,1483.0,8041100.0,18.442750369974256,97.10993994362055,15.193824930634497
1913,Sweden,1992,1355.0,8073200.0,16.783927067333895,97.09479749029565,13.305493915558102
1914,Sweden,1993,1373.0,8112500.0,16.924499229583976,97.10148448698948,13.788890799410847
1915,Sweden,1994,1324.0,8174100.0,16.197501865648817,97.12776732744899,13.540541751870302
1916,Sweden,1995,1348.0,8233000.0,16.373132515486457,97.13150081409826,13.208554371787091
1917,Sweden,1996,1253.0,8274300.0,15.143274959815331,97.15735798703774,12.30730756761217
1918,Sweden,1997,1201.0,8311300.0,14.450206345577708,97.21194001518603,12.755764757444897
1919,Sweden,1998,1231.0,8346300.0,14.749050477457077,97.26542188607894,13.183575380108
1920,Sweden,1999,1220.0,8378013.0,14.56192536344835,97.30580727694152,12.431493878186666
1921,Sweden,2000,1131.0,8409008.0,13.449862338102188,97.38746472251114,11.60790726749762
1922,Sweden,2001,1197.0,8439317.0,14.18361225203414,97.49407937845174,11.47643119630187
1923,Sweden,2002,1180.0,8465828.0,13.938388542739116,97.61669332422028,13.189786067384773
1924,Sweden,2003,1112.0,8490539.0,13.096930595336762,97.7372055381534,10.665622098559234
1925,Sweden,2004,1155.0,8514314.0,13.56539117537831,97.82801493623104,12.349657339277758
1926,Sweden,2005,1219.0,8538624.0,14.276304940936619,97.92213174698138,10.86471752671722
1927,Sweden,2006,1197.0,8576044.0,13.957484359921661,98.0743283037432,10.463556386421224
1928,Sweden,2007,1126.0,8629159.0,13.048780304082936,98.29566306030591,11.257499599158146
1929,Sweden,2008,1170.0,8688504.0,13.466069647893354,98.48213832909116,12.636916566652584
1930,Sweden,2009,1242.0,8755922.0,14.18468551912637,98.6162971612996,12.395701952219916
1931,Sweden,2010,1141.0,8823125.0,12.931926046610469,98.76952973638348,12.287801933391115
1932,Sweden,2011,1112.0,8884644.0,12.515977004818652,98.92275151750445,10.625879448119584
1933,Sweden,2012,1154.0,8948909.0,12.89542669391319,99.05454247796843,10.939707713658752
1934,Sweden,2013,1230.0,9024081.0,13.63019680341965,99.20462351900285,11.057503806722693
1935,Sweden,2014,1148.0,9114524.0,12.595281991687115,99.4397452639613,9.330783518653933
1936,Sweden,2015,1182.0,9114524.0,12.968312991440913,99.4397452639613,11.483310298171578
1937,Sweden,2016,1135.0,9253843.0,12.265174587465985,99.73475448007864,9.390866769266815
1938,TFYR Macedonia,1991,145.0,1752700.0,8.272950305243338,100.40018294077292,5.330134421936142
1939,TFYR Macedonia,1992,144.0,1765200.0,8.157715839564922,100.1360544217687,4.520975056689342
1940,TFYR Macedonia,1993,150.0,1778000.0,8.43644544431946,99.932531204318,4.505131972276933
1941,TFYR Macedonia,1994,128.0,1793200.0,7.138077180459514,99.79944289693593,3.583372491846684
1942,TFYR Macedonia,1995,131.0,1812700.0,7.22678876813593,99.76856953934318,4.540389230895346
1943,TFYR Macedonia,1996,146.0,1830400.0,7.976398601398602,99.71631205673759,6.578617552861674
1944,TFYR Macedonia,1997,155.0,1846200.0,8.395623442747265,99.67553536664504,8.152103499711586
1945,TFYR Macedonia,1998,153.0,1858000.0,8.234660925726589,99.69905417024935,4.438176979803834
1946,TFYR Macedonia,1999,170.0,1872300.0,9.079741494418629,99.69069965870307,6.864654881875186
1947,TFYR Macedonia,2000,150.0,1887600.0,7.946598855689765,99.66151893378463,6.172330852309389
1948,TFYR Macedonia,2001,152.0,1902411.0,7.989861286546388,99.66446404507118,7.806477734728392
1949,TFYR Macedonia,2002,149.0,1895297.0,7.861564704634683,100.5337912616942,5.128877262003671
1950,TFYR Macedonia,2003,137.0,1904123.0,7.194913353811702,100.4557336216453,5.954323876245447
1951,TFYR Macedonia,2004,179.0,1911739.0,9.363202822142563,100.40474286091668,6.762298660396481
1952,TFYR Macedonia,2005,143.0,1918471.0,7.45385257322107,100.35748451213756,6.332652201424596
1953,TFYR Macedonia,2006,166.0,1924680.0,8.6248103580855,100.29784297992838,8.49526557122284
1954,TFYR Macedonia,2007,159.0,1929428.0,8.240784315351492,100.24680210684726,7.132076311173973
1955,TFYR Macedonia,2008,161.0,1933404.0,8.32728183038827,100.21124966603914,7.326994493282409
1956,TFYR Macedonia,2009,167.0,1937404.0,8.619781935001683,100.18226529726601,8.552476997882419
1957,TFYR Macedonia,2010,122.0,1940625.0,6.286634460547504,100.1248830832406,5.351254268729779
1958,TFYR Macedonia,2011,128.0,1943093.0,6.587435598810762,100.04622565946205,6.584391568483948
1959,TFYR Macedonia,2012,172.0,1945054.0,8.842942149678107,100.01336813160823,6.990911766862541
1960,TFYR Macedonia,2013,170.0,1947542.0,8.72895167344273,99.98254362041206,10.476265979901108
1961,Thailand,1987,3035.0,48376410.0,6.273718946899946,98.18746205358423,2.9056128774105803
1962,Thailand,1990,3753.0,51228668.0,7.325976150697496,97.54967252099372,4.574512800894469
1963,Thailand,1991,3559.0,51947693.0,6.851122339542585,97.61132269205211,4.959637172335121
1964,Thailand,1992,3550.0,52570440.0,6.752844374138775,97.7643002574902,4.596829352474367
1965,Thailand,1994,2307.0,52691000.0,4.378356835133134,99.75358253089696,3.491477982025106
1966,Thailand,1995,4245.0,54366057.0,7.808180755135507,98.11444557293609,7.341281186179458
1967,Thailand,1996,4443.0,55070703.0,8.067810574344765,97.98147395918959,7.99890892839819
1968,Thailand,1997,4150.0,55859088.0,7.429408800945694,97.75824307943714,8.196832510375552
1969,Thailand,1998,4963.0,56691783.0,8.754355106453435,97.48205927215467,9.824111817567227
1970,Thailand,1999,5276.0,57507860.0,9.174398073585072,97.20523278919102,10.208553534430848
1971,Thailand,2000,5182.0,58262135.0,8.894284426755044,96.9643417003938,10.176662190804818
1972,Thailand,2002,4902.0,58263389.0,8.413516762644893,97.81717405438808,8.84399337594104
1973,Thailand,2003,4484.0,60158951.0,7.453587413783196,96.47032746648858,8.136268378420949
1974,Thailand,2004,4296.0,60686373.0,7.07901920584379,96.3355908045394,7.550224276187655
1975,Thailand,2005,3937.0,61182665.0,6.434829211836392,96.19796262517858,7.19197069278237
1976,Thailand,2006,3608.0,61636512.0,5.853673225376543,96.06998669517965,7.038652659005507
1977,Thailand,2007,3754.0,58941621.0,6.36901384167904,96.82429363426832,7.44173868766447
1978,Thailand,2008,3778.0,59216773.0,6.379949140423441,96.72792928385039,7.083863507019577
1979,Thailand,2009,3787.0,59483718.0,6.366448042134825,96.58630123024332,7.166342649629218
1980,Thailand,2010,3761.0,59769764.0,6.292479254226268,96.45134567566711,7.1395098371293955
1981,Thailand,2011,3873.0,60261832.0,6.426953631280244,96.36359110001423,7.200136689307554
1982,Thailand,2012,3985.0,60382255.0,6.59962103104629,96.24150453568095,7.2939643618706205
1983,Thailand,2013,3961.0,60766487.0,6.518395575508586,96.14790943207717,7.661086750886607
1984,Thailand,2014,3952.0,61139919.0,6.463862014602931,96.06340777253587,7.446089420964833
1985,Thailand,2015,4205.0,61261276.0,6.864042466239195,95.92211608875964,8.539342771511322
1986,Thailand,2016,4131.0,61333728.0,6.735282746876237,95.7560010344787,8.236079926083676
1987,Trinidad and Tobago,1987,119.0,1078300.0,11.035889826578874,99.05851947572457,12.160678296972488
1988,Trinidad and Tobago,1988,164.0,1095600.0,14.968966776195693,99.0914046883518,13.280387647782538
1989,Trinidad and Tobago,1989,173.0,1070000.0,16.16822429906542,97.7818853974122,17.374182795285634
1990,Trinidad and Tobago,1990,170.0,1088500.0,15.617822691777675,97.37080689029918,15.117902588336193
1991,Trinidad and Tobago,1991,148.0,1102000.0,13.430127041742287,97.4910394265233,16.31483238456673
1992,Trinidad and Tobago,1992,163.0,1132600.0,14.391665195126258,114.95539950654774,17.683935302674193
1993,Trinidad and Tobago,1993,174.0,1148300.0,15.15283462509797,114.35504946798581,19.305858168188653
1994,Trinidad and Tobago,1994,148.0,1162900.0,12.726803680454037,113.65056035274665,13.563665033006144
1995,Trinidad and Tobago,1995,184.0,1149173.0,16.011514367288477,98.81954608839477,18.638836963369553
1996,Trinidad and Tobago,1996,146.0,1156185.0,12.627736910615516,98.80785956369002,13.298606250449597
1997,Trinidad and Tobago,1997,160.0,1162267.0,13.766200021165533,98.79195778779301,17.03153608986537
1998,Trinidad and Tobago,1998,171.0,1167924.0,14.64136365037451,98.76309573244201,19.19105596839501
1999,Trinidad and Tobago,1999,139.0,1173276.0,11.847169804888193,98.7124834233511,13.620661518228024
2000,Trinidad and Tobago,2000,166.0,1178363.0,14.08733980954935,98.63576904663974,17.506482077653068
2001,Trinidad and Tobago,2001,179.0,1183354.0,15.126496382316704,98.50969353434465,17.636264265064078
2002,Trinidad and Tobago,2002,156.0,1188800.0,13.122476446837148,98.36806888150979,17.377249139453504
2003,Trinidad and Tobago,2003,144.0,1194458.0,12.055677135571113,98.21804918038228,12.608333522600986
2004,Trinidad and Tobago,2004,168.0,1200116.0,13.998646797476244,98.07882114881214,19.93818885914347
2005,Trinidad and Tobago,2005,136.0,1205471.0,11.281897283302543,97.9573203274462,14.170801238334594
2006,Trinidad and Tobago,2006,141.0,1209301.0,11.659628165361642,97.86719854442642,14.972343672469023
2007,Trinidad and Tobago,2007,131.0,1213988.0,10.790880964226995,97.79684075893475,15.234189364498961
2008,Trinidad and Tobago,2008,199.0,1219336.0,16.32035796531883,97.73710968223207,21.20732523206692
2009,Trinidad and Tobago,2009,128.0,1225097.0,10.448152268759127,97.67408463976146,14.28755729839051
2010,Trinidad and Tobago,2010,160.0,1231002.0,12.99754183989953,97.59483653909435,16.240812335488577
2011,Trinidad and Tobago,2011,139.0,1237186.0,11.235174015871502,97.49410160876825,14.028233198464914
2012,Turkey,2009,1050.0,65962419.0,1.5918154851173667,100.4793487249589,1.666077703393872
2013,Turkey,2010,1524.0,66975131.0,2.2754714731353043,100.58784778151023,2.292015880987228
2014,Turkey,2011,1148.0,68034357.0,1.687382743986248,100.54393358226346,1.6135680606829461
2015,Turkey,2012,1450.0,68976439.0,2.102167089257826,100.42387275582611,2.0033986158188837
2016,Turkey,2013,1810.0,69880352.0,2.5901415035802913,100.32067773407036,2.521752524234206
